u_id,sa_id
cst_id060557,sa_no101386
cst_id057210,sa_no036743
cst_id057210,sa_no036746
cst_id007426,sa_no063320
cst_id002558,sa_no036576
cst_id002558,sa_no086594
cst_id066293,sa_no098327
cst_id041700,sa_no128617
cst_id041700,sa_no078961
cst_id045939,sa_no126257
cst_id045939,sa_no003837
cst_id062489,sa_no081782
cst_id004074,sa_no082383
cst_id031375,sa_no027220
cst_id031375,sa_no043688
cst_id015878,sa_no140996
cst_id015878,sa_no086588
cst_id040618,sa_no031127
cst_id040618,sa_no130984
cst_id040904,sa_no143619
cst_id067356,sa_no120749
cst_id009000,sa_no032039
cst_id009000,sa_no066010
cst_id077544,sa_no039660
cst_id033355,sa_no059269
cst_id033355,sa_no118262
cst_id078576,sa_no046849
cst_id017053,sa_no083154
cst_id069243,sa_no114039
cst_id078730,sa_no047750
cst_id067203,sa_no014759
cst_id067203,sa_no078784
cst_id067203,sa_no034754
cst_id074956,sa_no019583
cst_id073534,sa_no010030
cst_id017806,sa_no072505
cst_id025263,sa_no035227
cst_id028157,sa_no066371
cst_id027679,sa_no058925
cst_id002397,sa_no092344
cst_id002397,sa_no016347
cst_id002397,sa_no106760
cst_id002397,sa_no035410
cst_id002397,sa_no106787
cst_id002397,sa_no092339
cst_id002397,sa_no068111
cst_id002397,sa_no035439
cst_id002397,sa_no078948
cst_id033985,sa_no145633
cst_id033985,sa_no031904
cst_id033985,sa_no148482
cst_id033985,sa_no095187
cst_id001027,sa_no135113
cst_id078756,sa_no047897
cst_id022862,sa_no104407
cst_id006122,sa_no058982
cst_id006122,sa_no132642
cst_id077225,sa_no037157
cst_id036562,sa_no132136
cst_id036562,sa_no143907
cst_id075550,sa_no045173
cst_id075550,sa_no023794
cst_id005014,sa_no135188
cst_id005014,sa_no043212
cst_id005014,sa_no124383
cst_id059730,sa_no035854
cst_id023339,sa_no136828
cst_id064305,sa_no038667
cst_id000742,sa_no007999
cst_id000742,sa_no077669
cst_id072886,sa_no005923
cst_id063247,sa_no082458
cst_id036559,sa_no100703
cst_id043707,sa_no072315
cst_id018230,sa_no013015
cst_id018230,sa_no013068
cst_id018230,sa_no111343
cst_id018349,sa_no072228
cst_id018349,sa_no072152
cst_id038807,sa_no092315
cst_id038807,sa_no035961
cst_id078645,sa_no047271
cst_id032288,sa_no084990
cst_id011701,sa_no093283
cst_id011701,sa_no082835
cst_id077734,sa_no041015
cst_id017067,sa_no060083
cst_id017067,sa_no052510
cst_id017067,sa_no123890
cst_id017067,sa_no123885
cst_id025046,sa_no042863
cst_id063439,sa_no080346
cst_id045603,sa_no108343
cst_id045603,sa_no093842
cst_id045603,sa_no070260
cst_id005406,sa_no057246
cst_id072893,sa_no005945
cst_id036822,sa_no110330
cst_id060676,sa_no046732
cst_id009933,sa_no075279
cst_id009933,sa_no011169
cst_id009933,sa_no097367
cst_id078402,sa_no045736
cst_id053828,sa_no104116
cst_id067353,sa_no099947
cst_id042953,sa_no144819
cst_id042953,sa_no009345
cst_id042953,sa_no066528
cst_id074203,sa_no014608
cst_id074203,sa_no043170
cst_id072803,sa_no005247
cst_id072803,sa_no013164
cst_id053594,sa_no041018
cst_id053594,sa_no034786
cst_id053594,sa_no090088
cst_id053594,sa_no092256
cst_id062449,sa_no138098
cst_id062449,sa_no134570
cst_id053565,sa_no069273
cst_id007381,sa_no063103
cst_id069656,sa_no149418
cst_id069656,sa_no011347
cst_id069656,sa_no005564
cst_id005122,sa_no129322
cst_id005122,sa_no041947
cst_id005122,sa_no055909
cst_id068941,sa_no064028
cst_id068941,sa_no001741
cst_id038553,sa_no030574
cst_id038553,sa_no105586
cst_id038553,sa_no093546
cst_id014014,sa_no008212
cst_id014014,sa_no121079
cst_id014014,sa_no120620
cst_id003373,sa_no012027
cst_id006045,sa_no027403
cst_id006045,sa_no096556
cst_id006045,sa_no096521
cst_id016028,sa_no113844
cst_id016028,sa_no061809
cst_id068819,sa_no138754
cst_id071629,sa_no130516
cst_id009099,sa_no070573
cst_id009099,sa_no070537
cst_id022582,sa_no003925
cst_id022582,sa_no090497
cst_id022582,sa_no142106
cst_id025970,sa_no039367
cst_id011297,sa_no070927
cst_id011297,sa_no075028
cst_id011297,sa_no093429
cst_id068518,sa_no075401
cst_id001399,sa_no021417
cst_id001399,sa_no021997
cst_id001399,sa_no021830
cst_id024642,sa_no090853
cst_id024642,sa_no066883
cst_id024642,sa_no090877
cst_id022466,sa_no127048
cst_id031700,sa_no029024
cst_id031700,sa_no073862
cst_id072781,sa_no018411
cst_id072781,sa_no005090
cst_id045342,sa_no121696
cst_id003779,sa_no051812
cst_id003779,sa_no110141
cst_id074403,sa_no015900
cst_id004220,sa_no042301
cst_id004220,sa_no063308
cst_id004220,sa_no038919
cst_id004220,sa_no109025
cst_id004220,sa_no109060
cst_id004220,sa_no053039
cst_id002109,
cst_id056498,sa_no001034
cst_id008544,sa_no106103
cst_id008544,sa_no089066
cst_id008472,sa_no016561
cst_id008472,sa_no068253
cst_id008472,sa_no120380
cst_id064764,sa_no068761
cst_id022432,sa_no069558
cst_id078758,sa_no047912
cst_id002283,sa_no111683
cst_id077790,sa_no042570
cst_id040005,sa_no120971
cst_id065261,sa_no062724
cst_id056455,sa_no041631
cst_id056455,sa_no148084
cst_id027511,sa_no085970
cst_id027511,sa_no095562
cst_id027511,sa_no088720
cst_id021179,sa_no133920
cst_id004551,sa_no024373
cst_id003186,sa_no048255
cst_id078413,sa_no045789
cst_id007610,sa_no081912
cst_id054711,sa_no017559
cst_id054711,sa_no138356
cst_id023404,sa_no106116
cst_id023404,sa_no106117
cst_id023404,sa_no106113
cst_id023404,sa_no094068
cst_id023404,sa_no106114
cst_id023404,sa_no029767
cst_id023404,sa_no089896
cst_id023404,sa_no106115
cst_id025354,sa_no060918
cst_id025354,sa_no122542
cst_id065581,sa_no147917
cst_id010350,sa_no082152
cst_id010350,sa_no148872
cst_id069043,sa_no094934
cst_id072290,sa_no001756
cst_id072290,sa_no030358
cst_id016341,sa_no139953
cst_id016341,sa_no072651
cst_id016341,sa_no072671
cst_id016341,sa_no050131
cst_id016341,sa_no072598
cst_id053547,sa_no012032
cst_id058058,sa_no027725
cst_id058058,sa_no129313
cst_id071568,sa_no146607
cst_id074773,sa_no018242
cst_id075729,sa_no025402
cst_id005588,sa_no096156
cst_id061034,sa_no101257
cst_id036779,sa_no046643
cst_id036779,sa_no101557
cst_id039424,sa_no095271
cst_id039424,sa_no122017
cst_id060334,sa_no099877
cst_id077213,sa_no037105
cst_id077213,sa_no049045
cst_id071940,sa_no025337
cst_id073868,sa_no025208
cst_id073868,sa_no012321
cst_id057457,sa_no080163
cst_id057457,sa_no037481
cst_id034243,sa_no000949
cst_id034243,sa_no048394
cst_id057086,sa_no000022
cst_id057086,sa_no089635
cst_id050240,sa_no091859
cst_id031296,sa_no098123
cst_id070646,sa_no068463
cst_id070646,sa_no028754
cst_id021471,sa_no050279
cst_id021471,sa_no042754
cst_id071354,sa_no105854
cst_id063200,sa_no041960
cst_id037387,sa_no092619
cst_id020675,sa_no068398
cst_id060165,sa_no111048
cst_id037849,sa_no012625
cst_id037849,sa_no090053
cst_id037520,sa_no067326
cst_id016391,sa_no056714
cst_id016391,sa_no125992
cst_id022215,sa_no084021
cst_id030989,sa_no089213
cst_id030989,sa_no103517
cst_id006594,sa_no033339
cst_id006594,sa_no060678
cst_id006594,sa_no051648
cst_id017283,sa_no097401
cst_id038860,sa_no137703
cst_id047597,sa_no041794
cst_id029177,sa_no067638
cst_id029177,sa_no033108
cst_id048581,sa_no082425
cst_id045508,sa_no052348
cst_id021925,sa_no002843
cst_id049844,sa_no100753
cst_id028645,sa_no123350
cst_id028645,sa_no047536
cst_id028645,sa_no135719
cst_id068817,sa_no074669
cst_id068817,sa_no037563
cst_id068817,sa_no028818
cst_id076388,sa_no030468
cst_id040236,sa_no032432
cst_id054614,sa_no047939
cst_id054614,sa_no144686
cst_id076517,sa_no031380
cst_id025624,sa_no067506
cst_id025624,sa_no019719
cst_id070419,sa_no026301
cst_id070419,sa_no103510
cst_id011855,sa_no028134
cst_id011855,sa_no084668
cst_id068627,sa_no004170
cst_id068627,sa_no114399
cst_id053670,sa_no089447
cst_id074743,sa_no018004
cst_id074743,sa_no019664
cst_id004006,sa_no028921
cst_id025255,sa_no021157
cst_id025255,sa_no079482
cst_id072394,sa_no047934
cst_id072394,sa_no002396
cst_id061092,sa_no014865
cst_id061092,sa_no028706
cst_id018837,sa_no071260
cst_id051907,sa_no122862
cst_id051907,sa_no082993
cst_id049748,sa_no049620
cst_id049748,sa_no044577
cst_id051549,sa_no043169
cst_id060329,sa_no130376
cst_id048502,sa_no113633
cst_id013100,sa_no116742
cst_id011619,sa_no083931
cst_id011619,sa_no083759
cst_id033651,sa_no133273
cst_id038685,sa_no123628
cst_id044473,sa_no138729
cst_id044473,sa_no045226
cst_id020970,sa_no066741
cst_id020970,sa_no080718
cst_id047133,sa_no105984
cst_id059000,sa_no019282
cst_id059000,sa_no117322
cst_id010090,sa_no075721
cst_id059203,sa_no134502
cst_id077080,sa_no035980
cst_id021250,sa_no125188
cst_id065707,sa_no022441
cst_id065707,sa_no081787
cst_id065707,sa_no004022
cst_id027236,sa_no064320
cst_id036108,sa_no027420
cst_id036108,sa_no101536
cst_id036108,sa_no147679
cst_id049716,sa_no124210
cst_id058814,sa_no036204
cst_id058814,sa_no018272
cst_id058814,sa_no005148
cst_id058814,sa_no095048
cst_id058814,sa_no027694
cst_id058814,sa_no047410
cst_id058814,sa_no042116
cst_id058814,sa_no106405
cst_id010439,sa_no036606
cst_id063309,sa_no141725
cst_id063309,sa_no091887
cst_id062556,sa_no124837
cst_id062556,sa_no097160
cst_id048451,sa_no080757
cst_id048301,sa_no017500
cst_id013360,sa_no123627
cst_id054394,sa_no146239
cst_id028046,sa_no069951
cst_id012019,sa_no057647
cst_id012019,sa_no057656
cst_id012019,sa_no022717
cst_id030281,sa_no126493
cst_id017434,sa_no137532
cst_id017434,sa_no041943
cst_id017434,sa_no146095
cst_id017434,sa_no146107
cst_id050046,sa_no126340
cst_id032791,sa_no047930
cst_id032791,sa_no087385
cst_id070877,sa_no097429
cst_id055253,sa_no118654
cst_id054243,sa_no146500
cst_id054243,sa_no137572
cst_id029326,sa_no053956
cst_id062731,sa_no144243
cst_id033644,sa_no064285
cst_id033644,sa_no064255
cst_id056242,sa_no138865
cst_id075522,sa_no023660
cst_id071909,sa_no081015
cst_id066103,sa_no007047
cst_id048443,sa_no046306
cst_id048443,sa_no112455
cst_id057834,sa_no070041
cst_id027678,sa_no045067
cst_id048372,sa_no135542
cst_id065117,sa_no078988
cst_id065117,sa_no036148
cst_id040344,sa_no022045
cst_id040344,sa_no149100
cst_id008474,sa_no015019
cst_id008474,sa_no030058
cst_id039227,sa_no141890
cst_id039227,sa_no082799
cst_id045906,sa_no043425
cst_id045906,sa_no118242
cst_id045906,sa_no124552
cst_id045906,sa_no044458
cst_id037456,sa_no098082
cst_id045348,sa_no041667
cst_id045348,sa_no081984
cst_id045348,sa_no011743
cst_id037791,sa_no053806
cst_id041942,sa_no005268
cst_id041942,sa_no058152
cst_id038168,sa_no064315
cst_id038168,sa_no064241
cst_id050584,sa_no098749
cst_id064571,sa_no079863
cst_id064571,sa_no079952
cst_id057313,sa_no034038
cst_id013709,sa_no013340
cst_id013709,sa_no054478
cst_id013709,sa_no054500
cst_id013709,sa_no120051
cst_id023696,sa_no097146
cst_id023696,sa_no036421
cst_id023696,sa_no097171
cst_id023696,sa_no097117
cst_id070211,sa_no133836
cst_id078229,sa_no044537
cst_id042958,sa_no143710
cst_id042958,sa_no059789
cst_id054892,sa_no053752
cst_id078674,sa_no047491
cst_id029090,sa_no099445
cst_id029090,sa_no147699
cst_id047027,sa_no140342
cst_id047027,sa_no112198
cst_id015614,sa_no133193
cst_id015614,sa_no134105
cst_id014066,sa_no041645
cst_id067098,sa_no078227
cst_id067098,sa_no016085
cst_id063555,sa_no099939
cst_id050367,sa_no104847
cst_id050367,sa_no048869
cst_id058547,sa_no106645
cst_id046245,sa_no047872
cst_id046245,sa_no078943
cst_id009336,sa_no071885
cst_id071552,sa_no061742
cst_id041236,sa_no003603
cst_id041236,sa_no118775
cst_id073158,sa_no018308
cst_id073158,sa_no007382
cst_id030763,sa_no092364
cst_id065878,sa_no100513
cst_id073073,sa_no006961
cst_id073073,sa_no013635
cst_id033287,sa_no058146
cst_id033287,sa_no035282
cst_id003607,sa_no112335
cst_id003607,sa_no044032
cst_id041060,sa_no100030
cst_id041060,sa_no099272
cst_id058331,sa_no112920
cst_id052578,sa_no076144
cst_id052578,sa_no046163
cst_id077332,sa_no037762
cst_id050534,sa_no011012
cst_id045901,sa_no090132
cst_id045901,sa_no078000
cst_id042822,sa_no095681
cst_id042822,sa_no062380
cst_id030480,sa_no043744
cst_id042061,sa_no100621
cst_id008831,sa_no034276
cst_id064779,sa_no080606
cst_id064779,sa_no080570
cst_id066279,sa_no143466
cst_id066279,sa_no143465
cst_id066279,sa_no143429
cst_id055352,sa_no006294
cst_id015781,sa_no134946
cst_id039778,sa_no138590
cst_id006794,sa_no139271
cst_id052121,sa_no129210
cst_id071334,sa_no008297
cst_id071334,sa_no111539
cst_id072680,sa_no047823
cst_id067851,sa_no064224
cst_id045112,sa_no093839
cst_id059269,sa_no112774
cst_id033661,sa_no108751
cst_id012099,sa_no068614
cst_id012099,sa_no068688
cst_id053355,sa_no117514
cst_id058928,sa_no008902
cst_id058928,sa_no002732
cst_id058928,sa_no101876
cst_id061462,sa_no096346
cst_id031439,sa_no115087
cst_id031439,sa_no088347
cst_id031439,sa_no076427
cst_id068196,sa_no127785
cst_id068196,sa_no135485
cst_id044900,sa_no114919
cst_id044900,sa_no089040
cst_id044900,sa_no089016
cst_id065389,sa_no096769
cst_id045665,sa_no112838
cst_id078296,sa_no044898
cst_id073247,sa_no016495
cst_id073247,sa_no007904
cst_id073247,sa_no031288
cst_id007616,sa_no087308
cst_id007616,sa_no066950
cst_id034668,sa_no027441
cst_id034668,sa_no105767
cst_id043131,sa_no135224
cst_id053317,sa_no022293
cst_id053317,sa_no067778
cst_id053317,sa_no022214
cst_id053317,sa_no142291
cst_id053317,sa_no116744
cst_id064951,sa_no002864
cst_id036867,sa_no109662
cst_id036867,sa_no060018
cst_id067723,sa_no146438
cst_id068924,sa_no024787
cst_id068924,sa_no146316
cst_id071988,sa_no032144
cst_id071988,sa_no067424
cst_id074982,sa_no019742
cst_id070610,sa_no143978
cst_id019778,sa_no062751
cst_id047578,sa_no100618
cst_id044275,sa_no036695
cst_id044275,sa_no036704
cst_id004596,sa_no128082
cst_id019461,sa_no032875
cst_id073010,sa_no006538
cst_id073010,sa_no020182
cst_id073010,sa_no034844
cst_id037609,sa_no081525
cst_id037609,sa_no059064
cst_id009313,sa_no072115
cst_id009313,sa_no072088
cst_id009313,sa_no069568
cst_id009313,sa_no037388
cst_id009313,sa_no016968
cst_id009313,sa_no072101
cst_id009313,sa_no071581
cst_id009313,sa_no065055
cst_id009313,sa_no069559
cst_id009313,sa_no027276
cst_id009313,sa_no072089
cst_id009313,sa_no071583
cst_id009313,sa_no031018
cst_id009313,sa_no072104
cst_id009313,sa_no001722
cst_id009313,sa_no072111
cst_id009313,sa_no069521
cst_id027037,sa_no105955
cst_id027037,sa_no018335
cst_id056959,sa_no037294
cst_id031531,sa_no129406
cst_id031531,sa_no142278
cst_id031531,sa_no048642
cst_id019666,sa_no027511
cst_id019666,sa_no052137
cst_id025181,sa_no039223
cst_id025181,sa_no142265
cst_id025181,sa_no142282
cst_id074443,sa_no016142
cst_id050051,sa_no062379
cst_id037729,sa_no100046
cst_id023966,sa_no084711
cst_id042856,sa_no048917
cst_id050101,sa_no022781
cst_id050101,sa_no033391
cst_id050101,sa_no010035
cst_id050101,sa_no038396
cst_id031769,sa_no105030
cst_id031769,sa_no035058
cst_id036831,sa_no137699
cst_id036831,sa_no013524
cst_id036831,sa_no115644
cst_id068288,sa_no072121
cst_id048609,sa_no122694
cst_id049961,sa_no057206
cst_id049961,sa_no047767
cst_id049961,sa_no124379
cst_id047546,sa_no134307
cst_id000406,sa_no000430
cst_id035022,sa_no087238
cst_id011732,sa_no068327
cst_id011732,sa_no025124
cst_id051943,sa_no103930
cst_id064968,sa_no070644
cst_id064968,sa_no092910
cst_id064968,sa_no145913
cst_id043862,sa_no069341
cst_id043862,sa_no069333
cst_id043862,sa_no031198
cst_id016521,sa_no087185
cst_id063407,sa_no123165
cst_id063407,sa_no141968
cst_id047815,sa_no140992
cst_id027876,sa_no087089
cst_id027876,sa_no118841
cst_id075150,sa_no038748
cst_id075150,sa_no021030
cst_id027573,sa_no087394
cst_id027573,sa_no101371
cst_id061348,sa_no088856
cst_id035296,sa_no134248
cst_id038737,sa_no044590
cst_id038737,sa_no079315
cst_id038737,sa_no079333
cst_id038737,sa_no079318
cst_id040972,sa_no117143
cst_id046056,sa_no132909
cst_id053434,sa_no114815
cst_id077735,sa_no041017
cst_id034102,sa_no097716
cst_id034102,sa_no097626
cst_id034102,sa_no071113
cst_id069236,sa_no139738
cst_id058804,sa_no039866
cst_id058804,sa_no017638
cst_id048038,sa_no143940
cst_id015020,sa_no145104
cst_id015020,sa_no051894
cst_id062902,sa_no107527
cst_id061096,sa_no097418
cst_id070203,sa_no091399
cst_id029322,sa_no044302
cst_id029322,sa_no032941
cst_id071804,sa_no147800
cst_id071804,sa_no048682
cst_id047816,sa_no135969
cst_id047816,sa_no013767
cst_id047816,sa_no018565
cst_id019621,sa_no007925
cst_id001023,sa_no112158
cst_id001023,sa_no041214
cst_id069875,sa_no080741
cst_id046120,sa_no090727
cst_id069979,sa_no003855
cst_id069979,sa_no018125
cst_id069979,sa_no099087
cst_id069979,sa_no099095
cst_id069979,sa_no045807
cst_id069979,sa_no045805
cst_id069979,sa_no025480
cst_id069979,sa_no003854
cst_id069979,sa_no067408
cst_id075984,sa_no027561
cst_id067972,sa_no064723
cst_id020006,sa_no046818
cst_id055666,sa_no051966
cst_id050955,sa_no082737
cst_id050955,sa_no082775
cst_id050955,sa_no082788
cst_id050955,sa_no082717
cst_id056749,sa_no148521
cst_id056749,sa_no148539
cst_id047658,sa_no090428
cst_id076993,sa_no035477
cst_id076993,sa_no037417
cst_id054012,sa_no088928
cst_id057858,sa_no129555
cst_id040310,sa_no138604
cst_id040310,sa_no109904
cst_id041429,sa_no057330
cst_id041429,sa_no039608
cst_id037829,sa_no057442
cst_id037829,sa_no057468
cst_id070506,sa_no048830
cst_id070506,sa_no048762
cst_id070506,sa_no140155
cst_id026859,sa_no112925
cst_id059200,sa_no033802
cst_id048045,sa_no012289
cst_id057055,sa_no013332
cst_id076919,sa_no034830
cst_id048458,sa_no031044
cst_id048458,sa_no144924
cst_id062613,sa_no086959
cst_id053013,sa_no029057
cst_id053013,sa_no040692
cst_id053013,sa_no040691
cst_id053013,sa_no135359
cst_id053013,sa_no041293
cst_id053013,sa_no105713
cst_id064986,sa_no124241
cst_id040687,sa_no035275
cst_id040687,sa_no056021
cst_id023638,sa_no100093
cst_id023638,sa_no132941
cst_id061294,sa_no070484
cst_id064760,sa_no085511
cst_id077215,sa_no037107
cst_id042969,sa_no116273
cst_id035293,sa_no016215
cst_id035293,sa_no143408
cst_id074933,sa_no019273
cst_id030244,sa_no104275
cst_id030244,sa_no027885
cst_id054968,sa_no028543
cst_id054968,sa_no021498
cst_id063279,sa_no098972
cst_id078049,sa_no043106
cst_id046618,sa_no009175
cst_id072128,sa_no000931
cst_id072128,sa_no029157
cst_id063361,sa_no094213
cst_id063361,sa_no017678
cst_id032388,sa_no126311
cst_id051569,sa_no096877
cst_id051569,sa_no102948
cst_id034649,sa_no028462
cst_id034649,sa_no070315
cst_id073850,sa_no044466
cst_id073850,sa_no012193
cst_id037447,sa_no007908
cst_id060314,sa_no019064
cst_id060314,sa_no088530
cst_id065893,sa_no016393
cst_id065893,sa_no111446
cst_id037101,sa_no101372
cst_id037101,sa_no100995
cst_id071520,sa_no140165
cst_id070790,sa_no124397
cst_id070141,sa_no143826
cst_id072742,sa_no004946
cst_id072742,sa_no004929
cst_id072742,sa_no017284
cst_id043627,sa_no001636
cst_id062684,sa_no070506
cst_id076669,sa_no032987
cst_id067684,sa_no118822
cst_id067684,sa_no118880
cst_id050850,sa_no099946
cst_id044443,sa_no077153
cst_id044443,sa_no013627
cst_id044443,sa_no039265
cst_id024063,sa_no048399
cst_id008655,sa_no083871
cst_id076307,sa_no029996
cst_id072203,sa_no001314
cst_id078687,sa_no047492
cst_id055310,sa_no072683
cst_id055310,sa_no034758
cst_id055310,sa_no023280
cst_id070655,sa_no103985
cst_id074195,sa_no014564
cst_id062499,sa_no146267
cst_id062499,sa_no046428
cst_id062499,sa_no131488
cst_id062499,sa_no099430
cst_id062499,sa_no031292
cst_id074659,sa_no017550
cst_id077587,sa_no039912
cst_id061441,sa_no109253
cst_id061441,sa_no043608
cst_id060275,sa_no068736
cst_id060275,sa_no026423
cst_id065276,sa_no032478
cst_id062384,sa_no099346
cst_id062384,sa_no016547
cst_id062054,sa_no118251
cst_id062054,sa_no077776
cst_id062054,sa_no004736
cst_id010784,sa_no078901
cst_id054857,sa_no139395
cst_id033868,sa_no075137
cst_id033868,sa_no096104
cst_id033868,sa_no075074
cst_id004601,sa_no054427
cst_id054014,sa_no110697
cst_id060753,sa_no058792
cst_id055275,sa_no096330
cst_id045414,sa_no130138
cst_id040517,sa_no003689
cst_id040517,sa_no134970
cst_id022315,sa_no028419
cst_id022315,sa_no109137
cst_id022315,sa_no034253
cst_id022315,sa_no142085
cst_id055967,sa_no144014
cst_id030135,sa_no131701
cst_id028048,sa_no070935
cst_id028048,sa_no070948
cst_id052277,sa_no125582
cst_id071997,sa_no109298
cst_id071997,sa_no020793
cst_id011965,sa_no083725
cst_id011965,sa_no079309
cst_id011965,sa_no083329
cst_id011965,sa_no083331
cst_id011965,sa_no079488
cst_id011965,sa_no079336
cst_id011965,sa_no088325
cst_id011965,sa_no079302
cst_id011965,sa_no079473
cst_id053309,sa_no100478
cst_id026745,sa_no086217
cst_id026745,sa_no086218
cst_id026745,sa_no107453
cst_id005074,sa_no000463
cst_id005074,sa_no128019
cst_id024302,sa_no120659
cst_id024302,sa_no120763
cst_id010524,sa_no077655
cst_id010524,sa_no086674
cst_id063801,sa_no135583
cst_id045583,sa_no118837
cst_id045583,sa_no101331
cst_id018983,sa_no110530
cst_id018983,sa_no138183
cst_id018983,sa_no111676
cst_id012365,sa_no087551
cst_id011961,sa_no057192
cst_id011961,sa_no059308
cst_id011961,sa_no135218
cst_id011961,sa_no085265
cst_id001551,sa_no050540
cst_id001551,sa_no023134
cst_id052819,sa_no128325
cst_id022324,sa_no096694
cst_id061668,sa_no046161
cst_id041986,sa_no053836
cst_id040625,sa_no078934
cst_id034445,sa_no083635
cst_id034445,sa_no103201
cst_id018092,sa_no125652
cst_id018092,sa_no141031
cst_id018092,sa_no059767
cst_id075939,sa_no034417
cst_id075939,sa_no027222
cst_id046478,sa_no137275
cst_id016222,sa_no112226
cst_id016222,sa_no057375
cst_id016222,sa_no057570
cst_id037736,sa_no018077
cst_id047842,sa_no126472
cst_id047842,sa_no126299
cst_id056366,sa_no114719
cst_id024998,sa_no085579
cst_id053875,sa_no100043
cst_id055703,sa_no078969
cst_id002141,sa_no032293
cst_id046101,sa_no107293
cst_id046101,sa_no066394
cst_id046101,sa_no115178
cst_id018973,sa_no043920
cst_id071750,sa_no083344
cst_id071750,sa_no146052
cst_id071750,sa_no047235
cst_id075671,sa_no025082
cst_id001087,sa_no037351
cst_id001087,sa_no020611
cst_id042931,sa_no148618
cst_id042931,sa_no054263
cst_id055562,sa_no009470
cst_id023430,sa_no109773
cst_id001422,sa_no089710
cst_id043579,sa_no095347
cst_id043579,sa_no142889
cst_id015118,sa_no058920
cst_id015047,sa_no067136
cst_id015047,sa_no001290
cst_id046051,sa_no014265
cst_id034814,sa_no096278
cst_id022200,sa_no110769
cst_id016727,sa_no132914
cst_id031205,sa_no021519
cst_id031205,sa_no035985
cst_id031205,sa_no094226
cst_id070768,sa_no147239
cst_id059035,sa_no141741
cst_id009623,sa_no092821
cst_id009623,sa_no014581
cst_id009623,sa_no110626
cst_id039913,sa_no128113
cst_id000500,sa_no000509
cst_id000500,sa_no125543
cst_id064736,sa_no016451
cst_id064736,sa_no019165
cst_id064736,sa_no107515
cst_id064736,sa_no107516
cst_id042759,sa_no085846
cst_id042759,sa_no085824
cst_id042759,sa_no085829
cst_id042759,sa_no085830
cst_id042759,sa_no041351
cst_id073867,sa_no012313
cst_id033124,sa_no040950
cst_id000168,sa_no000686
cst_id001574,sa_no024650
cst_id001574,sa_no024247
cst_id073198,sa_no049979
cst_id073198,sa_no007639
cst_id008663,sa_no068990
cst_id049617,sa_no101046
cst_id049617,sa_no118644
cst_id030625,sa_no018724
cst_id030625,sa_no069226
cst_id014583,sa_no003692
cst_id038492,sa_no102606
cst_id006084,sa_no058965
cst_id006084,sa_no012143
cst_id054495,sa_no116914
cst_id004119,sa_no026869
cst_id004119,sa_no026872
cst_id004119,sa_no145456
cst_id004119,sa_no052748
cst_id004119,sa_no026867
cst_id016738,sa_no126787
cst_id064893,sa_no097023
cst_id064893,sa_no075226
cst_id070782,sa_no022867
cst_id038729,sa_no105626
cst_id058160,sa_no010368
cst_id055692,sa_no090974
cst_id001859,sa_no108314
cst_id011907,sa_no084978
cst_id073965,sa_no012955
cst_id052783,sa_no084777
cst_id052783,sa_no015434
cst_id016284,sa_no053423
cst_id008509,sa_no015987
cst_id008509,sa_no107677
cst_id000690,sa_no107368
cst_id000690,sa_no006617
cst_id000690,sa_no036481
cst_id000690,sa_no006579
cst_id000690,sa_no006580
cst_id000690,sa_no006557
cst_id000690,sa_no006638
cst_id018550,sa_no047489
cst_id018550,sa_no073576
cst_id018550,sa_no073551
cst_id018550,sa_no030371
cst_id018550,sa_no009347
cst_id018550,sa_no047488
cst_id018550,sa_no115803
cst_id018550,sa_no026204
cst_id018550,sa_no077981
cst_id018550,sa_no008341
cst_id018550,sa_no073549
cst_id018550,sa_no073596
cst_id018550,sa_no073524
cst_id018550,sa_no085050
cst_id018550,sa_no014947
cst_id026833,sa_no115489
cst_id045788,sa_no009854
cst_id045788,sa_no024609
cst_id052365,sa_no128442
cst_id020821,sa_no025882
cst_id070207,sa_no018184
cst_id070207,sa_no061434
cst_id008785,sa_no069546
cst_id008785,sa_no069532
cst_id008785,sa_no069533
cst_id008785,sa_no069550
cst_id070549,sa_no103066
cst_id070549,sa_no030373
cst_id077856,sa_no041985
cst_id053622,sa_no138658
cst_id046312,sa_no146489
cst_id003880,sa_no043702
cst_id053204,sa_no148599
cst_id033073,sa_no054482
cst_id033073,sa_no105102
cst_id042515,sa_no043984
cst_id042515,sa_no028624
cst_id007313,sa_no007259
cst_id060147,sa_no129612
cst_id060147,sa_no129754
cst_id004449,sa_no143237
cst_id004449,sa_no124356
cst_id004449,sa_no053863
cst_id000425,sa_no104517
cst_id000425,sa_no001928
cst_id000425,sa_no041951
cst_id005277,sa_no083521
cst_id005277,sa_no079698
cst_id023718,sa_no102080
cst_id023718,sa_no138291
cst_id047303,sa_no111958
cst_id032139,sa_no013142
cst_id032139,sa_no056772
cst_id075781,sa_no035872
cst_id075781,sa_no026019
cst_id073722,sa_no011332
cst_id017501,sa_no068258
cst_id017501,sa_no048881
cst_id002370,sa_no035359
cst_id015520,sa_no136791
cst_id000492,sa_no051945
cst_id031877,sa_no033159
cst_id031877,sa_no113828
cst_id031877,sa_no070992
cst_id031877,sa_no035736
cst_id075591,sa_no024081
cst_id033771,sa_no144300
cst_id041921,sa_no032207
cst_id041921,sa_no004290
cst_id041921,sa_no011211
